block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc
10,False,541,0.745,44,[],[],"[(1118, 901)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,542,1.174,70,[],[],"[(1124, 883)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,543,1.5,90,[],[],"[(1101, 923)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
10,False,544,0.894,53,[],[],"[(1127, 909)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,545,0.921,55,[],[],"[(1117, 905)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,546,1.4,84,[],[],"[(1108, 908)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
10,False,547,1.409,84,[],[2349714],"[(1122, 901)]","[(1102, 910)]",[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,0
10,False,548,0.765,45,[],[],"[(1143, 901)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
10,False,549,1.049,62,[],[],"[(1124, 920)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,550,1.108,66,[],[],"[(1137, 911)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
10,False,551,0.589,35,[],[],"[(1120, 906)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,552,0.967,58,[],[],"[(1125, 923)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,553,0.379,22,[],[],"[(1121, 874)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,554,1.003,60,[],[],"[(1117, 879)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,555,1.201,72,[],[],"[(1138, 895)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
10,False,556,1.034,62,[],[],"[(1156, 893)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,557,0.816,48,[],[],"[(1124, 885)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,558,0.715,42,[],[],"[(1122, 929)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,559,1.327,79,[],[],"[(1116, 908)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,560,1.022,61,[],[],"[(1095, 920)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
10,False,561,0.326,19,[],[],"[(1113, 928)]",[],[1],[46],[0.7666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,562,0.35,21,[],[],"[(1126, 898)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
10,False,563,1.088,65,[],[],"[(1128, 922)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,564,0.852,51,[],[],"[(1129, 912)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,565,0.835,50,[],[],"[(1125, 917)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
10,False,566,1.39,83,[],[],"[(1119, 911)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
10,False,567,0.613,36,[],[],"[(1117, 909)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,568,0.64,38,[],[],"[(1127, 909)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
10,False,569,0.416,24,[],[],"[(1109, 919)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
10,False,570,1.442,86,[],[],"[(1100, 924)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
10,False,571,0.355,21,[],[],"[(1107, 920)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,572,0.799,47,[],[],"[(1134, 917)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
10,False,573,0.536,32,[],[],"[(1125, 910)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,574,0.652,39,[],[],"[(1106, 900)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,575,1.238,74,[],[],"[(1105, 912)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,576,1.18,70,[],[],"[(1116, 911)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,577,0.681,40,[],[],"[(1104, 909)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,578,0.72,43,[],[],"[(1114, 920)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,579,1.037,62,[],[],"[(1116, 912)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,580,0.498,29,[],[],"[(1119, 902)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
10,False,581,0.341,20,[],[],"[(1118, 913)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,582,0.627,37,[],[],"[(1121, 919)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
10,False,583,1.017,61,[],[],"[(1112, 894)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
10,False,584,0.565,33,[],[],"[(1115, 905)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,585,0.905,54,[],[],"[(1128, 914)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,586,0.454,27,[],[],"[(1128, 905)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,587,1.462,87,[],[],"[(1126, 902)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,588,0.785,47,[],[],"[(1104, 913)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,589,1.452,87,[],[],"[(1106, 897)]",[],[1],[114],[1.9],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,590,0.455,27,[],[],"[(1117, 904)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,591,0.769,46,[],[],"[(1125, 912)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,592,0.998,59,[],[],"[(1126, 901)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
10,False,593,0.482,28,[],[],"[(1135, 908)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
10,False,594,1.367,82,[],[],"[(1129, 889)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
10,False,595,1.251,75,[],[],"[(1125, 901)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
10,False,596,0.459,27,[],[],"[(1111, 904)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,597,1.001,60,[],[],"[(1105, 910)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,598,1.029,61,[],[],"[(1095, 911)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
10,False,599,1.286,77,[],[],"[(1110, 910)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
10,False,600,0.351,21,[],[],"[(1118, 902)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,601,0.302,18,[],[],"[(1137, 925)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,602,0.87,52,[],[],"[(1123, 884)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,603,0.421,25,[],[],"[(1124, 907)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,604,0.851,51,[],[],"[(1123, 903)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,605,1.132,67,[],[],"[(1132, 907)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,606,0.311,18,[],[],"[(1129, 921)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,607,0.659,39,[],[],"[(1107, 919)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,608,1.146,68,[],[],"[(1108, 910)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,609,1.394,83,[],[],"[(1122, 919)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
11,False,610,0.497,29,[],[],"[(1116, 900)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,611,0.502,30,[],[],"[(1111, 911)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,612,0.313,18,[],[],"[(1126, 918)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,613,0.989,59,[],[],"[(1124, 892)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
11,False,614,0.615,36,[],[],"[(1111, 888)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,615,1.016,60,[],[],"[(1097, 910)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,616,1.29,77,[],[],"[(1118, 918)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,617,1.164,69,[],[],"[(1116, 913)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,618,1.324,79,[],[],"[(1108, 881)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,619,1.375,82,[],[],"[(1109, 909)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
11,False,620,0.999,59,[],[],"[(1116, 901)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,621,0.919,55,[],[],"[(1131, 910)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,622,0.953,57,[],[],"[(1121, 909)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
11,False,623,0.673,40,[],[],"[(1117, 904)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,624,0.894,53,[],[],"[(1118, 913)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,625,1.278,76,[],[],"[(1103, 899)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,626,1.02,61,[],[],"[(1117, 903)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,627,0.978,58,[],[],"[(1113, 901)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,628,0.882,52,[],[],"[(1103, 903)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
11,False,629,0.355,21,[],[],"[(1108, 901)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,630,1.097,65,[],[],"[(1108, 910)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,631,1.343,80,[],[],"[(1108, 911)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,632,0.897,53,[],[],"[(1127, 904)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,633,0.379,22,[],[],"[(1134, 897)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,634,1.38,82,[],[],"[(1143, 905)]",[],[1],[124],[2.0666666666666664],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,635,0.81,48,[],[],"[(1127, 905)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,636,0.339,20,[],[],"[(1127, 920)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
11,False,637,1.38,82,[],[],"[(1125, 910)]",[],[1],[132],[2.2],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,0
11,False,638,0.687,41,[],[],"[(1127, 908)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,639,0.853,51,[],[],"[(1129, 886)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,640,0.908,54,[],[],"[(1142, 918)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
11,False,641,1.304,78,[],[],"[(1133, 901)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,642,1.043,62,[],[],"[(1118, 911)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,643,0.369,22,[],[],"[(1122, 903)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,644,1.048,62,[],[],"[(1117, 907)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,645,0.878,52,[],[],"[(1123, 928)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,646,1.182,70,[],[],"[(1240, 882), (1089, 928)]",[],"[0, 1]",[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
11,False,647,1.158,69,[],[],"[(1116, 927)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,648,0.601,36,[],[],"[(1106, 905)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,649,0.586,35,[],[],"[(1115, 907)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,650,1.07,64,[],[],"[(1104, 897)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,651,1.317,79,[],[],"[(1108, 922)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
11,False,652,0.763,45,[],[],"[(1121, 912)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
11,False,653,0.722,43,[],[],"[(1133, 906)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,654,1.443,86,[],[],"[(1124, 886)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,655,0.943,56,[],[],"[(1120, 914)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,656,0.31,18,[],[],"[(1137, 911)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
11,False,657,1.456,87,[],[],"[(1122, 909)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
11,False,658,0.913,54,[],[],"[(1136, 906)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
11,False,659,0.994,59,[],[],"[(1126, 912)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
11,False,660,0.425,25,[],[],"[(1144, 908)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
12,False,661,0.641,38,[],[],"[(1117, 895)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,662,0.608,36,[],[],"[(1127, 906)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
12,False,663,0.931,55,[],[],"[(1132, 900)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,664,0.597,35,[],[],"[(1118, 890)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,665,1.359,81,[],[],"[(1112, 909)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,666,0.75,45,[],[],"[(1127, 906)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,667,0.882,52,[],[],"[(1140, 888)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,668,0.814,48,[],[],"[(1123, 915)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,669,1.174,70,[],[],"[(1098, 923)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,670,1.458,87,[],[],"[(1121, 901)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,671,0.704,42,[],[],"[(1121, 927)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,672,0.692,41,[],[],"[(1104, 912)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
12,False,673,1.197,71,[],[],"[(1109, 931)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,674,1.464,87,[],[],"[(1108, 896)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
12,False,675,1.17,70,[],[],"[(1110, 910)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,676,1.058,63,[],[],"[(1135, 896)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,677,0.521,31,[],[],"[(1144, 902)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,0
12,False,678,0.624,37,[],[],"[(1106, 892)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,679,1.088,65,[],[],"[(1125, 919)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,680,1.486,89,[],[],"[(1106, 897)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
12,False,681,0.541,32,[],[],"[(1133, 885)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,682,0.338,20,[],[],"[(1124, 898)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,683,0.922,55,[],[],"[(1130, 915)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
12,False,684,0.792,47,[],[],"[(1123, 899)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
12,False,685,0.738,44,[],[],"[(1119, 913)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,686,0.706,42,[],[],"[(1118, 901)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,687,0.584,35,[],[],"[(1114, 892)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,688,0.979,58,[],[],"[(1117, 932)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
12,False,689,1.141,68,[],[],"[(1114, 910)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,690,0.436,26,[],[],"[(1137, 906)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
12,False,691,0.558,33,[],[],"[(1137, 896)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,692,1.419,85,[],[],"[(1109, 909)]",[],[1],[114],[1.9],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
12,False,693,1.047,62,[],[],"[(1126, 920)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,694,0.593,35,[],[],"[(1127, 897)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,695,0.951,57,[],[],"[(1123, 916)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,696,0.67,40,[],[],"[(1132, 906)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
12,False,697,0.82,49,[],[2848663],"[(1111, 956), (1120, 943)]","[(1118, 954)]","[0, 1]",[10],[0.16666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,0
12,False,698,0.656,39,[],[],"[(1108, 906)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,699,1.011,60,[],[],"[(1122, 916)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,700,1.263,75,[],[],"[(1126, 902)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
12,False,701,0.859,51,[],[],"[(1125, 897)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,702,0.717,43,[],[],"[(1124, 898)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
12,False,703,0.921,55,[],[],"[(1107, 910)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,704,1.131,67,[],[],"[(1124, 900)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,705,0.341,20,[],[],"[(1123, 884)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
12,False,706,1.467,88,[],[],"[(1136, 885)]",[],[1],[126],[2.1],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,707,1.096,65,[],[],"[(1107, 901)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,708,1.135,68,[],[],"[(1109, 911)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,709,1.387,83,[],[],"[(1130, 904)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,710,1.238,74,[],[],"[(1108, 922)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
12,False,711,0.944,56,[],[],"[(1117, 897)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
12,False,712,1.222,73,[],[],"[(1125, 916)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,713,1.011,60,[],[],"[(1112, 911)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,714,0.983,58,[],[],"[(1070, 909)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
12,False,715,0.403,24,[],[],"[(1107, 919)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
12,False,716,1.065,63,[],[],"[(1143, 887)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
12,False,717,0.841,50,[],[],"[(1127, 898)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
12,False,718,0.723,43,[],[],"[(1149, 896)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
12,False,719,0.437,26,[],[],"[(1144, 933)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
12,False,720,0.816,48,[],[],"[(1125, 909)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
13,False,721,0.997,59,[],[],"[(1144, 906)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,722,1.125,67,[],[],"[(1163, 916)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
